suite,episode_index,decision_index,packet_count,max_tree_depth,mean_queue,slack_band,load_band,gap_bucket,hard_condition_count,oracle_action_gap,oracle_action_gap_ratio,predicted_next_hop,target_next_hop,predicted_continuation_gap,strictly_suboptimal
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1121,5,3,4.651898384094238,loose,high_load,large_gap,2,7.7790374755859375,0.300459420191415,34,34,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1123,5,3,4.651898384094238,loose,high_load,medium_gap,2,5.067972183227539,0.2987280198987345,18,18,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1124,5,3,4.651898384094238,loose,high_load,medium_gap,2,5.818450927734375,0.506450447016385,20,20,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1125,5,3,4.651898384094238,loose,high_load,large_gap,2,9.81938648223877,1.4714172267047978,22,22,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,45,1126,5,3,4.651898384094238,loose,high_load,medium_gap,2,6.2882161140441895,1.862649605184265,27,27,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1161,5,3,4.45119047164917,loose,high_load,medium_gap,2,5.16486930847168,0.307579096681155,1,1,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1162,5,3,4.45119047164917,loose,high_load,large_gap,2,6.777595520019531,0.5902683623937167,42,42,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1163,5,3,4.45119047164917,loose,high_load,medium_gap,2,5.888476848602295,0.9220929373861714,44,44,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1164,5,3,4.45119047164917,loose,high_load,large_gap,2,7.100779056549072,2.30956726166372,46,46,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1167,5,3,4.45119047164917,loose,high_load,large_gap,2,8.309625625610352,0.3757646697786633,10,10,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1168,5,3,4.45119047164917,loose,high_load,medium_gap,2,6.352418899536133,0.3583054701853109,1,1,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1169,5,3,4.45119047164917,loose,high_load,large_gap,2,7.054937362670898,0.5134597874958164,26,26,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1170,5,3,4.45119047164917,loose,high_load,medium_gap,2,5.146454334259033,0.651745578271961,28,28,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1171,5,3,4.45119047164917,loose,high_load,large_gap,2,6.630582809448242,1.3273330374230992,31,31,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1172,5,3,4.45119047164917,loose,high_load,medium_gap,2,6.111072301864624,2.5772834775078763,37,37,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1178,5,3,4.45119047164917,loose,high_load,medium_gap,2,5.972751140594482,0.8250546067075434,5,5,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1179,5,3,4.45119047164917,loose,high_load,large_gap,2,8.21286916732788,2.457109169203028,8,8,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1184,5,3,4.45119047164917,loose,high_load,medium_gap,2,5.310146331787109,0.3351378797534562,10,10,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1185,5,3,4.45119047164917,loose,high_load,large_gap,2,6.642822265625,0.5926385746529338,13,13,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1186,5,3,4.45119047164917,loose,high_load,large_gap,2,8.182048797607422,1.0830449778941171,16,16,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1187,5,3,4.45119047164917,loose,high_load,large_gap,2,8.873573780059814,2.3978816593406496,23,23,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1191,5,3,4.45119047164917,loose,high_load,medium_gap,2,5.528961181640625,0.2958471130808161,26,26,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1192,5,3,4.45119047164917,loose,high_load,medium_gap,2,5.575313568115234,0.4933435656493253,28,28,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1193,5,3,4.45119047164917,loose,high_load,large_gap,2,7.433733940124512,1.0900431020136927,30,30,0.0,False
a1_multiheavy_ood_heavy_dynamic_round7_eval,47,1194,5,3,4.45119047164917,loose,high_load,medium_gap,2,6.331675291061401,2.0366442214020357,34,34,0.0,False
